1546321223	15.3425
1546323901	15.4175
1546328849	13.2434
1546334139	11.8147
1546334466	11.5146
1546342029	18.4091
1546348517	23.6573
1546351469	25.5985
1546355241	27.9632
1546373647	32.3041
1546378877	31.3215
1546380652	30.6019
1546382414	29.3854
1546385507	27.3308
1546405524	17.7492
1546405971	17.5190
1546413117	16.0967
1546419540	14.0974
1546427726	18.7511
1546445478	29.1269
1546448931	29.8061
1546450288	30.1936
1546450521	30.9732
1546451444	30.7148
1546453727	31.6224
1546457953	32.1000
1546462910	32.3400
1546468783	29.9996
1546469847	29.9519
1546475358	26.1043
1546481549	23.8097
1546495704	16.3064
1546515368	20.0081
1546523548	26.7421
1546525027	27.4188
1546529690	29.4643
1546545842	34.3958
1546548507	33.2033
1546549149	32.9865
1546554314	31.0803
1546554331	31.0490
1546565715	23.7647
1546572121	20.4880
1546590656	13.3144
1546595698	13.3071
1546603409	22.6117
1546606155	24.6947
1546606916	25.0112
1546615789	30.3987
1546617944	30.3897
1546632109	29.8003
1546636944	28.0734
1546648389	21.9933
1546655678	19.4042
1546657710	19.7021
1546680160	13.9924
1546687015	16.6220
1546690605	17.5532
1546714684	27.4082
1546723616	26.9971
1546725079	27.1199
1546727005	25.6604
1546731768	21.9284
1546738580	18.5029
1546740955	17.6980
1546741355	17.5963
1546750245	15.8519
1546757381	14.5411
1546766060	13.6966
1546773872	15.6920
1546776161	17.3012
1546790832	24.0914
1546801371	25.6010
1546801697	25.4826
1546805606	25.5999
1546806144	25.2573
1546806565	25.2976
1546810812	23.7926
1546836116	17.2047
1546836442	17.1658
1546861407	16.3833
1546863180	18.0035
1546864256	18.3083
1546868394	19.8879
1546871579	21.5909
1546872254	21.8951
1546876363	23.8758
1546880209	24.2363
1546889523	24.5066
1546900746	19.8944
1546901596	19.5142
1546914499	15.2856
1546915713	15.1950
1546924970	14.2013
